program_id;tercih_eden_sayisi
105110109;138
105110109;5
105110251;1269
105110251;5
105110118;1543
105110118;11
105190071;1091
105190071;27
105190071;3
105190072;668
105190072;4
105110136;2328
105110136;96
105110136;9
105290068;676
105290068;1
105290068;2
105290041;737
105290041;2
105290041;1
105290042;1045
105290042;7
105290042;5
105210153;601
105210153;4
105210153;3
105290046;669
105290046;2
105290046;2
105210108;1023
105290021;1235
105290021;3
105210065;229
105290047;853
105290047;17
105290070;21
105290048;864
105290048;10
105290037;125
105290037;2
105210029;2041
105210029;7
105230015;1740
105230015;7
105230015;2
105230015;1
105290067;15
105210135;17
105290076;1274
105290076;1
105290039;720
105290039;7
105290049;531
105290049;27
105290049;4
105290043;755
105290043;5
105290043;5
105290043;5
105290069;675
105290069;2
105290069;3
112510998;724
112510998;2
112510892;573
112510892;12
112572421;752
112572421;18
112510635;204
112510344;315
112510344;1
112510335;454
112510335;5
112572418;561
112572418;25
112572419;187
112572419;7
112510777;1119
112510777;9
112510777;2
112530366;1127
112530366;22
112510786;44
112510786;3
112510962;126
112530506;5
112572410;493
112572410;4
112511051;1164
112511051;18
112572409;555
112572409;13
112572409;5
112572412;608
112572412;6
112572412;1
112510671;211
112510671;1
112510689;210
112510689;1
112510698;201
112510698;1
112511112;178
112510847;333
112510847;12
112510847;5
112510714;191
112510714;3
112510723;261
112510723;4
112510732;236
112510741;270
112510741;1
112510741;3
202011391;48
202011391;86
202011407;78
202011407;87
202011407;1
202011416;76
202011416;260
202011416;2
202010693;15
202010693;71
202010709;59
202010709;59
202010718;100
202010718;267
202010718;2
202010718;1
202011691;39
202011691;52
202011707;88
202011707;272
202010084;25
202010084;28
202010154;65
202010154;314
202010154;2
202011576;22
202011576;59
202011585;30
202011585;401
202011585;3
202011585;2
202090215;73
202090215;73
202090215;3
202090217;66
202090217;413
202090217;7
202011443;35
202011443;63
202011452;23
202011452;207
202010278;30
202010278;41
202010312;29
202010312;195
202010348;56
202010348;33
202010303;21
202010303;286
202090250;16
202090250;39
202090240;13
202090240;70
202090236;17
202090236;17
202090237;10
202010296;29
202010296;24
202010321;33
202010321;111
202090238;14
202090238;50
202090239;13
202090239;414
202011779;44
202011779;53
202011788;11
202011788;179
202012105;39
202012105;21
202012105;1
202011813;28
202011813;87
202011822;36
202011822;336
202011822;1
202011619;60
202011619;50
202011628;4
202011628;27
202011346;66
202011346;95
202011346;2
202011355;16
202011355;36
202090251;18
202090251;63
202010436;94
202010436;49
202010436;1
202010436;2
202010824;107
202010824;79
202010833;8
202010833;3
202010806;67
202010806;39
202010815;55
202010815;248
202010472;98
202010472;101
202010472;2
202010418;81
202010418;198
202010869;46
202010869;45
202010878;3
202010878;19
202010745;36
202010745;61
202010754;53
202010754;176
202010939;54
202010939;24
202010948;41
202010948;135
202090252;35
202090252;50
202010781;62
202010781;69
202010772;66
202010772;151
208610024;71
208610024;56
208610015;132
208610015;67
208610114;25
208610114;77
208610051;14
208610051;44
208610069;45
208610069;43
208610113;41
208610113;17
208610087;36
208610087;61
208610096;76
208610096;41
208610112;54
208610112;49
208610103;54
208610103;87
208610033;72
208610033;64
208610078;67
208610078;57
202190189;12
202190189;114
202110065;78
202110065;64
202110586;13
202110586;8
202190190;42
202190190;104
202110083;147
202110083;77
202110595;18
202110595;21
202190191;19
202190191;80
202110108;84
202110108;62
202110602;41
202110602;44
202110117;48
202110117;168
202110126;57
202110126;38
202110611;130
202110611;139
202190181;4
202190181;26
202190182;11
202190182;18
202190183;40
202190183;187
202110135;30
202110135;942
202110135;2
202110956;85
202110956;91
202110629;69
202110629;244
202190186;2
202190186;92
202190187;29
202190187;64
202190188;82
202190188;333
202110965;30
202110965;26
202110638;72
202110638;204
202111063;132
202111063;423
202111072;45
202111072;35
202111081;22
202111081;67
202111124;349
202111124;769
202111106;73
202111106;79
202111115;48
202111115;61
202110198;34
202110198;369
202110205;77
202110205;91
202110647;200
202110647;410
202110232;58
202110232;266
202110241;33
202110241;34
202110656;113
202110656;140
202111099;23
202111099;165
202110268;153
202110268;85
202110665;295
202110665;520
202110277;43
202110277;340
202110286;88
202110286;99
202110674;270
202110674;389
202110902;28
202110902;19
202110683;109
202110683;176
202110911;18
202110911;11
202110841;11
202110841;60
202110929;45
202110929;44
202110938;43
202110938;23
202110717;184
202110717;233
202190179;21
202190179;21
202190180;190
202190180;174
202110374;103
202110374;815
202110383;108
202110383;131
202110726;232
202110726;331
202110392;372
202110392;488
202110735;148
202110735;167
202110417;210
202110417;543
202110426;212
202110426;161
202110426;1
202110744;185
202110744;188
202110435;303
202110435;638
202110435;5
202110444;251
202110444;153
202110753;203
202110753;164
202110868;111
202110868;393
202110877;186
202110877;114
202110886;175
202110886;133
202190184;91
202190184;40
202190185;290
202190185;507
202111027;44
202111027;9
202110789;35
202110789;267
202110789;2
105310416;1797
105310416;13
105310416;4
105310019;1707
105310019;61
105310019;3
105310037;717
105310046;673
105310046;2
105310046;1
105310055;606
105310055;10
105310064;1057
105310064;2
105310734;765
105310734;2
105310734;1
105310073;670
105310073;6
105310082;693
105310082;4
105310091;740
105310107;644
105310107;4
105310143;196
105310143;2
105310143;3
105390340;465
105390340;3
105310443;449
105310152;295
105310152;6
105310479;792
105310161;367
105310161;1
105310161;2
105310179;995
105310179;5
105310179;1
105310682;690
105310682;16
105310188;629
105310188;11
105330102;375
105330102;11
105310197;833
105330226;792
105310204;885
105310204;1
105310204;6
105330156;706
105330156;6
105310488;650
105310779;1978
105310779;4
105330332;1348
105330332;2
105310461;2410
105310461;69
105310461;1
105390281;517
105390281;2
105310213;598
105310213;11
105310222;811
105310222;14
105310222;2
105310231;504
105310231;13
105310585;718
105310585;1
105330314;613
105330314;6
105310249;752
105310249;4
105330138;719
105330138;4
105390298;673
105390298;12
105390299;629
105390299;9
105310743;489
105310743;60
105310594;1685
105310594;9
105330289;1309
105330289;16
105310716;861
105310716;10
105310716;1
105310504;675
105310504;2
105310601;974
105310601;31
105310601;1
105390282;716
105390282;18
105310425;1152
105310425;27
105330323;1220
105330323;7
105330323;2
105310725;81
105310258;1293
105310258;22
105330147;374
105310267;66
105310434;451
105310434;4
105330235;14
105310294;176
105310294;1
105310797;1323
105310797;8
105310752;978
105310752;5
105310761;1281
105310761;10
105310761;3
105310788;1294
105310788;18
105310804;663
105310567;2376
105310567;13
105310301;1223
105310301;26
110710131;356
110710131;7
110710131;6
110790020;451
110790020;3
110790020;1
110710122;273
110710122;18
110790038;816
110790038;14
110790038;5
110790036;692
110790036;34
110790036;5
110710113;900
110710113;22
110710113;1
110730092;894
110730092;28
110730092;1
110790037;713
110790037;38
110790015;425
110790015;19
110790015;1
110790039;611
110790039;14
110790039;2
110790031;538
110790031;19
110790031;1
110790021;273
110790021;2
110790021;2
110790035;864
110790035;65
110790035;31
110790023;1249
110790023;16
110790023;4
110790018;438
110790018;10
110790024;896
110790024;33
110790024;12
110710034;1217
110710034;34
110710034;2
110730038;1127
110730038;47
110730038;5
110730038;1
110790016;90
110790016;10
110710025;1100
110710025;5
110710025;4
110730029;259
110730029;2
110730029;2
110790019;583
110790019;32
110790019;1
110710043;96
110710043;11
110710052;391
110710052;15
110710052;2
110710149;138
110710158;24
110710158;2
110710061;27
110790025;696
110790025;18
110790025;5
110790030;463
110790032;346
202210340;3
202210340;18
202210341;55
202210341;101
202210028;18
202210028;25
202210073;152
202210073;52
202210342;20
202210342;12
202210343;190
202210343;169
202210343;1
202210249;21
202210249;45
202210258;193
202210258;277
202210258;2
202210258;1
202210046;24
202210046;30
202210082;105
202210082;112
202210082;1
202210064;32
202210064;46
202210091;88
202210091;168
202210344;6
202210344;22
202210345;125
202210345;148
202210331;37
202210331;38
202210332;263
202210332;164
202210332;1
202210333;25
202210333;37
202210334;245
202210334;179
202210334;10
202210335;44
202210335;24
202210336;266
202210336;167
202210320;27
202210320;9
202210322;233
202210322;79
202210322;2
202210337;58
202210337;45
202210338;122
202210338;100
202210339;1113
202210339;571
202210339;38
202210213;18
202210213;20
202210222;115
202210222;138
202210152;36
202210152;31
202210161;84
202210161;191
202210161;3
202210188;10
202210188;15
202210197;98
202210197;121
202210329;17
202210329;16
202210330;108
202210330;90
202390197;42
202390197;51
202390198;135
202390198;340
202390198;3
202311016;51
202311016;45
202311025;180
202311025;336
202311025;14
202310699;13
202310699;210
202310706;110
202310706;157
202310715;135
202310715;414
202310715;8
202311097;13
202311097;55
202311104;23
202311104;31
202310169;39
202310169;38
202310521;58
202390216;36
202390216;67
202390217;14
202390217;102
202390214;36
202390214;53
202390215;33
202390215;154
202390215;1
202390195;9
202390195;29
202390196;24
202390196;44
202390205;23
202390205;67
202390206;108
202390206;201
202390206;5
202310081;11
202310081;41
202310099;55
202310099;116
202310099;4
202310248;47
202310248;37
202310548;21
202310548;86
202390201;28
202390201;51
202390202;22
202390202;58
202311634;79
202311634;78
202390218;38
202390218;17
202311325;37
202311325;28
202311334;51
202311334;44
202310115;22
202310115;18
202310124;15
202310124;21
202310266;26
202310266;38
202310557;24
202310557;51
202390203;18
202390203;65
202390204;20
202390204;99
202390207;31
202390207;59
202390208;122
202390208;304
202310893;37
202310893;125
202310812;34
202310812;53
202310812;9
202310812;1
202310821;99
202310821;199
202310284;31
202310284;36
202310566;19
202310566;103
202390092;27
202390092;34
202390094;33
202390094;161
202390089;18
202390089;46
202390091;79
202390091;266
202311476;37
202311476;52
202311476;1
202311485;78
202311485;121
202310433;37
202310433;78
202310433;3
202310909;140
202310909;346
202310909;4
202311591;94
202311591;67
202311519;40
202311519;35
202311528;15
202311528;15
202310221;52
202310221;38
202310609;2
202310609;13
202310203;40
202310203;44
202310618;23
202310618;61
202310999;59
202310999;89
202311404;104
202311404;528
202311404;1
202311158;31
202311158;18
202311185;17
202311185;19
202311194;5
202310469;20
202310469;50
202310936;34
202310936;36
202310733;55
202310733;68
202310954;102
202310954;392
202310954;1
202311431;87
202311431;89
202311449;60
202311449;417
202311449;3
202311052;36
202311052;63
202311061;80
202311061;420
202311061;6
202310751;78
202310751;143
202310972;311
202310972;450
202310972;9
202311388;41
202311388;25
202311397;27
202311397;52
202311219;38
202311219;34
202311228;54
202311228;84
202390209;61
202390209;35
209310046;142
209310046;69
209310046;4
209310047;127
209310047;763
209310047;36
209310047;1
209310048;52
209310048;62
209310049;51
209310049;114
209310010;75
209310010;88
209310011;22
209310011;146
209310011;1
209310027;72
209310027;104
209310028;119
209310028;516
209310028;10
209310040;39
209310040;90
209310040;2
209310041;99
209310041;110
209310050;33
209310050;126
209310051;47
209310051;670
209310042;61
209310042;51
209310043;53
209310043;495
209310043;8
209310038;62
209310038;73
209310039;130
209310039;442
209310044;40
209310044;98
209310045;24
209310045;271
209310045;7
209310026;56
209310026;108
209310024;100
209310024;668
209310024;19
209310037;134
209310037;57
209310037;1
209310025;220
209310025;753
209310025;27
209310025;1
202411236;200
202411236;1075
202411236;77
202411245;231
202411245;133
202411245;8
202411306;6
202411306;18
202490618;10
202490618;65
202490618;5
202490619;148
202490619;57
202490620;15
202490620;9
202412164;19
202412164;21
202412243;2
202412243;10
202412358;174
202412358;85
202412376;161
202412376;88
202410644;122
202410644;108
202410653;129
202410653;139
202410565;203
202410565;128
202410671;298
202410671;247
202410671;5
202412658;141
202412658;116
202412658;2
202412667;317
202412667;149
202412667;3
202410698;177
202410698;147
202410705;142
202410705;203
202410705;11
202410583;68
202410583;34
202410583;1
202410723;278
202410723;150
202410723;2
202411651;66
202411651;27
202411669;191
202411669;237
202410768;126
202410768;177
202410026;166
202410026;220
202410035;34
202410035;430
202410035;2
202410035;1
202410044;120
202410044;236
202411757;12
202411757;41
202411775;22
202411775;135
202412543;35
202412543;22
202412552;38
202412552;167
202410838;51
202410838;41
202410256;55
202410256;296
202490575;49
202490575;53
202490576;112
202490576;239
202490576;2
202412437;44
202412437;264
202412394;48
202412394;90
202412394;5
202412401;127
202412401;178
202412401;3
202490621;20
202490621;41
202490622;43
202490622;49
202410502;231
202410502;179
202410511;390
202410511;780
202410511;35
202410856;33
202410856;50
202490672;133
202490672;358
202490672;9
202412701;69
202412701;101
202412719;164
202412719;356
202412719;1
202410098;48
202410098;61
202490673;107
202490673;381
202490673;3
202410874;33
202410874;62
202410874;1
202490674;150
202490674;382
202490540;40
202490540;56
202490541;58
202490541;160
202410908;10
202410908;10
202490675;59
202490675;197
202410926;35
202410926;67
202410398;68
202410398;405
202490632;10
202490632;109
202490633;109
202490633;340
202410989;50
202410989;35
202410477;55
202410477;131
202412482;75
202412482;56
202412491;118
202412491;429
202411006;31
202411006;71
202410459;70
202410459;405
202411024;26
202411024;36
202410432;64
202410432;242
202411854;45
202411854;85
202490676;44
202490676;355
202411906;23
202411906;96
202490677;5
202490677;164
202412879;12
202412879;51
202490589;30
202490589;259
202490625;33
202490625;93
202490678;155
202490678;376
202490678;2
202490678;1
202412791;131
202412791;97
202412791;1
202412807;257
202412807;413
202412807;3
202410168;50
202410168;65
202410168;1
202410177;109
202410177;148
202411042;94
202411042;104
202411042;1
202410141;234
202410141;268
202410141;4
202411069;70
202411069;74
202411069;1
202410274;195
202410274;369
202410274;1
202411087;83
202411087;70
202410292;184
202410292;481
202410292;4
202411121;24
202411121;12
202410335;31
202410335;29
202411218;137
202411218;145
202411227;52
202411227;37
202412816;83
202412816;128
202412825;5
202412825;29
202411148;66
